date,championship,series_id,map_number,hawk_match_id,team1,team2,team1_heroes,team2_heroes,winner,delta,delta_favored_team,team1_odds,team2_odds
2022-12-09,Skyesports Championship 4.0,34799,1,67977,Neon Esports,Reaper,Tusk|Brewmaster|Mirana|Gyrocopter|Disruptor,Viper|Pangolier|Crystal Maiden|Hoodwink|Naga Siren,Reaper,-17.13,Reaper,1.57,2.16
2022-12-09,Skyesports Championship 4.0,34799,2,68018,Neon Esports,Reaper,Bloodseeker|Queen of Pain|Lion|Crystal Maiden|Spirit Breaker,Rubick|Disruptor|Broodmother|Mars|Naga Siren,Neon Esports,16.31,Neon Esports,1.99,1.76
2022-12-09,Skyesports Championship 4.0,34799,3,68025,Neon Esports,Reaper,Abaddon|Dawnbreaker|Shadow Shaman|Shadow Fiend|Morphling,Ember Spirit|Mirana|Sniper|Snapfire|Axe,Reaper,6.54,Neon Esports,1.47,2.57
2022-12-09,Skyesports Championship 4.0,34799,4,68031,Neon Esports,Reaper,Mars|Disruptor|Mirana|Tiny|Lifestealer,Snapfire|Sand King|Ember Spirit|Sniper|Hoodwink,Neon Esports,15.52,Neon Esports,2.12,1.67
2022-12-09,Skyesports Championship 4.0,34799,5,68037,Neon Esports,Reaper,Naga Siren|Enigma|Tiny|Disruptor|Pangolier,Rubick|Viper|Undying|Bloodseeker|Ember Spirit,Reaper,-10.66,Reaper,1.55,2.35
2022-12-09,BetBoom Esports Tournament,34813,1,68003,CKS,KUBOK MC,Jakiro|Undying|Beastmaster|Drow Ranger|Marci,Shadow Fiend|Slardar|Skywrath Mage|Disruptor|Ursa,CKS,16.81,CKS,1.62,2.15
2022-12-09,BetBoom Esports Tournament,34813,2,68012,CKS,KUBOK MC,Lich|Undying|Beastmaster|Tinker|Juggernaut,Silencer|Axe|Jakiro|Batrider|Naga Siren,CKS,-4.15,KUBOK MC,1.65,2.10
2022-12-09,BTS Pro Series S13: SEA,34792,1,67975,Army Geniuses,Geek Fam,Clockwerk|Morphling|Mirana|Tusk|Timbersaw,Bounty Hunter|Chen|Snapfire|Beastmaster|Ember Spirit,Geek Fam,-14.61,Geek Fam,1.65,2.10
2022-12-09,BTS Pro Series S13: SEA,34792,2,68009,Army Geniuses,Geek Fam,Lifestealer|Tusk|Mars|Mirana|Tiny,Pangolier|Rubick|Bounty Hunter|Leshrac|Brewmaster,Geek Fam,-1.99,Geek Fam,1.76,1.99
2022-12-09,Star Series,34791,1,67970,Neon Esports,SPAWN TEAM,Dawnbreaker|Hoodwink|Beastmaster|Shadow Fiend|Tiny,Clockwerk|Disruptor|Primal Beast|Sniper|Timbersaw,Neon Esports,-26.05,SPAWN TEAM,1.52,2.26
2022-12-09,Star Series,34791,2,68002,Neon Esports,SPAWN TEAM,Pangolier|Disruptor|Beastmaster|Pugna|Gyrocopter,Storm Spirit|Lycan|Mirana|Nyx Assassin|Naga Siren,SPAWN TEAM,16.12,Neon Esports,1.50,2.48
2022-12-09,Skyesports Championship 4.0,34797,1,67974,Ragnarock,Whoops!,Snapfire|Phantom Lancer|Winter Wyvern|Ember Spirit|Doom,Clockwerk|Marci|Dark Seer|Dark Willow|Morphling,Whoops!,24.98,Ragnarock,2.56,1.41
2022-12-09,Skyesports Championship 4.0,34797,2,67998,Ragnarock,Whoops!,Mars|Lich|Juggernaut|Lion|Ember Spirit,Nyx Assassin|Mirana|Void Spirit|Naga Siren|Outworld Destroyer,Whoops!,3.66,Ragnarock,3.70,1.25
2022-12-09,BTS Pro Series S13: AM,34785,1,67948,Thunder Awaken,Infinity,Terrorblade|Nature's Prophet|Hoodwink|Undying|Ember Spirit,Tiny|Death Prophet|Tidehunter|Sven|Crystal Maiden,Thunder Awaken,12.75,Thunder Awaken,1.85,1.79
2022-12-09,BTS Pro Series S13: AM,34785,2,67960,Thunder Awaken,Infinity,Ember Spirit|Jakiro|Slardar|Slark|Lion,Morphling|Brewmaster|Ogre Magi|Rubick|Tusk,Infinity,2.59,Thunder Awaken,1.61,2.23
2022-12-09,BTS Pro Series S13: AM,34785,3,67962,Thunder Awaken,Infinity,Marci|Hoodwink|Shadow Fiend|Monkey King|Lifestealer,Chaos Knight|Ogre Magi|Enigma|Snapfire|Primal Beast,Infinity,-30.27,Infinity,1.75,1.95
2022-12-10,EPL World AM S2,34876,1,68145,Alliance.LATAM,Team Brasil,Clockwerk|Crystal Maiden|Medusa|Pangolier|Brewmaster,Doom|Ember Spirit|Snapfire|Treant Protector|Terrorblade,Team Brasil,-6.77,Team Brasil,1.35,3.04
2022-12-10,EPL World AM S2,34876,2,68150,Alliance.LATAM,Team Brasil,Tiny|Lifestealer|Disruptor|Death Prophet|Pangolier,Snapfire|Templar Assassin|Tusk|Ember Spirit|Dawnbreaker,Alliance.LATAM,-0.82,Team Brasil,1.41,2.77
2022-12-10,EPL World AM S2,34876,3,68152,Alliance.LATAM,Team Brasil,Clockwerk|Morphling|Nyx Assassin|Kunkka|Leshrac,Disruptor|Ursa|Invoker|Snapfire|Doom,Alliance.LATAM,-13.73,Team Brasil,1.37,2.94
2022-12-10,BTS Pro Series S13: AM,34880,1,68148,TSM,Evil Geniuses,Marci|Riki|Leshrac|Snapfire|Shadow Demon,Rubick|Primal Beast|Crystal Maiden|Pudge|Enigma,TSM,-7.96,Evil Geniuses,2.11,1.60
2022-12-10,BTS Pro Series S13: AM,34880,2,68149,TSM,Evil Geniuses,Razor|Vengeful Spirit|Morphling|Ember Spirit|Rubick,Shadow Demon|Faceless Void|Tusk|Snapfire|Pangolier,TSM,15.62,TSM,2.35,1.55
2022-12-10,BTS Pro Series S13: AM,34880,3,68151,TSM,Evil Geniuses,Primal Beast|Mirana|Snapfire|Ember Spirit|Slark,Silencer|Marci|Chaos Knight|Rubick|Timbersaw,Evil Geniuses,16.73,TSM,2.14,1.66
2022-12-10,BTS Pro Series S13: AM,34880,4,68154,TSM,Evil Geniuses,Snapfire|Bounty Hunter|Crystal Maiden|Nyx Assassin|Templar Assassin,Clockwerk|Timbersaw|Lina|Luna|Marci,Evil Geniuses,16.50,TSM,2.23,1.61
2022-12-10,BTS Pro Series S13: AM,34880,5,68155,TSM,Evil Geniuses,Pudge|Bane|Rubick|Lycan|Lina,Crystal Maiden|Templar Assassin|Nyx Assassin|Batrider|Leshrac,Evil Geniuses,8.61,TSM,2.70,1.40
2022-12-10,EPL World AM S2,34847,1,68141,Team Brasil,Ravens,Clockwerk|Medusa|Invoker|Doom|Mirana,Void Spirit|Sven|Shadow Fiend|Hoodwink|Broodmother,Ravens,-0.87,Ravens,2.05,1.68
2022-12-10,EPL World AM S2,34847,2,68144,Team Brasil,Ravens,Clockwerk|Batrider|Drow Ranger|Hoodwink|Dawnbreaker,Doom|Silencer|Snapfire|Tusk|Morphling,Ravens,1.03,Team Brasil,2.10,1.65
2022-12-10,BTS Pro Series S13: AM,34848,1,68140,TSM,Beastcoast,Morphling|Razor|Crystal Maiden|Marci|Ember Spirit,Weaver|Batrider|Tiny|Bloodseeker|Jakiro,TSM,-7.94,Beastcoast,2.26,1.52
2022-12-10,BTS Pro Series S13: AM,34848,2,68143,TSM,Beastcoast,Queen of Pain|Crystal Maiden|Razor|Monkey King|Snapfire,Zeus|Dawnbreaker|Dark Willow|Chaos Knight|Hoodwink,TSM,4.41,TSM,2.06,1.71
