match_id,date,championship,team1,team2,delta,favored,odds,stake,outcome,payout,bank_after
71660,2023-01-10,DPC CN 2023 Tour 1: Division I,Xtreme Gaming,EHOME,124.4442,Xtreme Gaming,1.46,919,win,1341,7812
71639,2023-01-10,DPC CN 2023 Tour 1: Division I,LGD Gaming,Knights,-39.962,Knights,2.9,312,win,904,8404
71675,2023-01-10,DPC CN 2023 Tour 1: Division I,LGD Gaming,Knights,-145.5664,Knights,2.33,1223,win,2849,10030
71619,2023-01-10,SPARTA CUP,EV GaminG,496 Gaming,-56.6222,496 Gaming,1.96,567,loss,0,9463
71627,2023-01-10,SPARTA CUP,EV GaminG,496 Gaming,-150.661,496 Gaming,1.78,1425,loss,0,8038
71620,2023-01-10,TOP EGAMING,BELIEVE GAMING,Team Virgo,111.9768,BELIEVE GAMING,1.65,900,win,1485,8623
71633,2023-01-10,TOP EGAMING,BELIEVE GAMING,Team Virgo,-82.9122,Team Virgo,1.21,714,win,863,8772
71643,2023-01-10,TOP EGAMING,BELIEVE GAMING,Team Virgo,-40.4162,Team Virgo,6.3,354,loss,0,8418
71647,2023-01-10,TOP EGAMING,BELIEVE GAMING,Team Virgo,36.2854,BELIEVE GAMING,1.2,305,win,366,8479
71635,2023-01-10,SPARTA CUP,Team Flow,Team Saiyan,127.4658,Team Flow,1.64,1080,loss,0,7399
71648,2023-01-10,SPARTA CUP,Team Flow,Team Saiyan,82.582,Team Flow,1.2,611,win,733,7521
71640,2023-01-10,DPC EEU 2023 Tour 1: Division I,Natus Vincere,Team Spirit,74.35,Natus Vincere,3.46,559,win,1934,8896
71678,2023-01-10,DPC EEU 2023 Tour 1: Division I,Natus Vincere,Team Spirit,146.9826,Natus Vincere,3,1307,loss,0,7589
71681,2023-01-10,DPC EEU 2023 Tour 1: Division I,Natus Vincere,Team Spirit,53.0628,Natus Vincere,3.6,402,loss,0,7187
71686,2023-01-10,DPC EEU 2023 Tour 1: Division I,Darkside,Nemiga Gaming,3.7012,Darkside,1.86,26,win,48,7209
71692,2023-01-10,DPC EEU 2023 Tour 1: Division I,Darkside,Nemiga Gaming,2.531,Darkside,1.83,18,win,32,7223
71697,2023-01-10,TodayPay Invitational S3,Paradox Esports,5RATFORCESTAFF,132.1228,Paradox Esports,2.5,954,loss,0,6269
71702,2023-01-10,TodayPay Invitational S3,Paradox Esports,5RATFORCESTAFF,-9.9748,5RATFORCESTAFF,1.5,62,win,93,6300
71701,2023-01-10,DPC SA 2023 Tour 1: Division I,Beastcoast,Keyd Stars,-98.048,Keyd Stars,2.8,617,loss,0,5683
71706,2023-01-10,DPC SA 2023 Tour 1: Division I,Beastcoast,Keyd Stars,36.8192,Beastcoast,1.25,209,win,261,5735
71710,2023-01-10,DPC SA 2023 Tour 1: Division I,Thunder Awaken,Ravens,104.891,Thunder Awaken,1.26,601,win,757,5891
71714,2023-01-10,DPC SA 2023 Tour 1: Division I,Thunder Awaken,Ravens,172.6262,Thunder Awaken,1.37,1016,win,1391,6266
71720,2023-01-10,DPC SA 2023 Tour 1: Division I,Alliance.LATAM,Infinity,-41.8244,Infinity,2.4,262,win,628,6632
71726,2023-01-10,DPC SA 2023 Tour 1: Division I,Alliance.LATAM,Infinity,74.819,Alliance.LATAM,1.86,496,loss,0,6136
71641,2023-01-10,Moon Studio Campfire,Meteor Gaming,iG.Vitality,53.772,Meteor Gaming,1.87,329,loss,0,5807
71680,2023-01-10,European Pro League Season 6,MonaspA,Creep Gaming,-92.672,Creep Gaming,2.81,538,loss,0,5269
71685,2023-01-10,European Pro League Season 6,MonaspA,Creep Gaming,-105.5236,Creep Gaming,3.32,556,win,1845,6558
71691,2023-01-10,European Pro League Season 6,MonaspA,Creep Gaming,-154.9286,Creep Gaming,2.63,1016,win,2672,8214
71693,2023-01-10,European Pro League Season 6,Ooredoo Thunders,Water rune enjoyers,-160.542,Water rune enjoyers,2.81,1318,loss,0,6896
71699,2023-01-10,European Pro League Season 6,Ooredoo Thunders,Water rune enjoyers,244.1072,Ooredoo Thunders,1.5,1683,loss,0,5213
71705,2023-01-10,European Pro League Season 6,Ooredoo Thunders,Water rune enjoyers,-40.6994,Water rune enjoyers,2.4,212,loss,0,5001
71709,2023-01-10,EPL World AM S3,No Runes,Thiuth Gaming,-62.5374,Thiuth Gaming,1.55,312,loss,0,4689
71716,2023-01-10,EPL World AM S3,No Runes,Thiuth Gaming,17.7804,No Runes,2.35,83,win,195,4801
71719,2023-01-10,EPL World AM S3,Ukumari,Team DogChamp,100.9966,Ukumari,2.94,484,loss,0,4317
71725,2023-01-10,EPL World AM S3,Ukumari,Team DogChamp,25.9228,Ukumari,3.32,111,loss,0,4206
71711,2023-01-10,TodayPay Invitational S3,Balrogs e-Sport,5RATFORCESTAFF,61.8092,Balrogs e-Sport,1.46,259,loss,0,3947
71713,2023-01-10,TodayPay Invitational S3,Balrogs e-Sport,5RATFORCESTAFF,1.4516,Balrogs e-Sport,1.65,5,loss,0,3942
71717,2023-01-10,TodayPay Invitational S3,Balrogs e-Sport,5RATFORCESTAFF,-74.7192,5RATFORCESTAFF,1.87,294,loss,0,3648
71723,2023-01-10,TodayPay Invitational S3,Balrogs e-Sport,5RATFORCESTAFF,136.4672,Balrogs e-Sport,1.72,497,win,854,4005
71724,2023-01-10,TodayPay Invitational S3,Balrogs e-Sport,5RATFORCESTAFF,79.8152,Balrogs e-Sport,1.69,319,loss,0,3686
71737,2023-01-11,DPC SEA 2023 Tour 1: Division I,Team SMG,Execration,-166.2092,Execration,1.65,612,win,1009,4083
71749,2023-01-11,DPC SEA 2023 Tour 1: Division I,Team SMG,Execration,-93.3258,Execration,1.65,381,win,628,4330
71742,2023-01-11,DPC SEA 2023 Tour 1: Division I,Bleed Esports,Fnatic,-88.6464,Fnatic,1.88,383,loss,0,3947
71762,2023-01-11,DPC SEA 2023 Tour 1: Division I,Bleed Esports,Fnatic,-78.5342,Fnatic,1.85,309,loss,0,3638
71743,2023-01-11,DPC SEA 2023 Tour 1: Division I,BOOM Esports,Talon Esports,-137.321,Talon Esports,2.05,499,win,1022,4161
71778,2023-01-11,DPC SEA 2023 Tour 1: Division I,BOOM Esports,Talon Esports,-128.467,Talon Esports,2,534,win,1068,4695
71731,2023-01-11,SPARTA CUP,TEAM M11,Team Saiyan,-29.2264,Team Saiyan,1.69,137,loss,0,4558
71734,2023-01-11,SPARTA CUP,TEAM M11,Team Saiyan,67.6144,TEAM M11,1.7,308,loss,0,4250
71744,2023-01-11,SPARTA CUP,496 Gaming,Neon Esports,-13.1878,Neon Esports,1.45,56,win,81,4275
71741,2023-01-11,Moon Studio Campfire,LBZS,iG.Vitality,77.5004,LBZS,1.73,331,loss,0,3944
71754,2023-01-11,Moon Studio Campfire,LBZS,iG.Vitality,-100.827,iG.Vitality,1.85,397,win,734,4281
71745,2023-01-11,SPARTA CUP,TEAM M11,496 Gaming,-60.1224,496 Gaming,2.26,257,win,580,4604
71763,2023-01-11,SPARTA CUP,TEAM M11,496 Gaming,6.4462,TEAM M11,1.92,29,loss,0,4575
71764,2023-01-11,Moon Studio Campfire,Atlantis,KOBOLDS,-67.6726,KOBOLDS,2.25,309,loss,0,4266
71768,2023-01-11,Moon Studio Campfire,Atlantis,KOBOLDS,124.7558,Atlantis,1.55,532,win,824,4558
71790,2023-01-11,European Pro League Season 6,Ooredoo Thunders,D2 HUSTLERS,-146.8928,D2 HUSTLERS,2.73,669,win,1826,5715
71795,2023-01-11,European Pro League Season 6,Ooredoo Thunders,D2 HUSTLERS,-126.121,D2 HUSTLERS,2.25,720,loss,0,4995
71799,2023-01-11,European Pro League Season 6,Ooredoo Thunders,D2 HUSTLERS,-201.6852,D2 HUSTLERS,2.81,1007,win,2829,6817
71779,2023-01-11,European Pro League Season 6,Monte,Creep Gaming,130.692,Monte,2.85,890,loss,0,5927
71783,2023-01-11,European Pro League Season 6,Monte,Creep Gaming,-56.2318,Creep Gaming,1.25,333,loss,0,5594
71787,2023-01-11,European Pro League Season 6,Monte,Creep Gaming,-37.5438,Creep Gaming,1.56,210,loss,0,5384
71782,2023-01-11,DPC WEU 2023 Tour 1: Division I,OG,Team Secret,72.9156,OG,1.78,392,win,697,5689
71786,2023-01-11,DPC WEU 2023 Tour 1: Division I,OG,Team Secret,31.2974,OG,1.77,178,win,315,5826
71793,2023-01-11,DPC WEU 2023 Tour 1: Division I,Entity,Into the Breach,159.1884,Entity,1.4,927,win,1297,6196
71798,2023-01-11,DPC WEU 2023 Tour 1: Division I,Entity,Into the Breach,62.1424,Entity,1.37,385,win,527,6338
71794,2023-01-11,EPL World AM S3,Paradox Esports,Balrogs e-Sport,34.675,Paradox Esports,2.56,219,loss,0,6119
71807,2023-01-11,EPL World AM S3,Qhali,Balrogs e-Sport,127.4718,Qhali,2.65,779,win,2064,7404
71810,2023-01-11,EPL World AM S3,Qhali,Balrogs e-Sport,72.8496,Qhali,2.8,539,loss,0,6865
71813,2023-01-11,EPL World AM S3,Qhali,Balrogs e-Sport,170.309,Qhali,2.5,1169,win,2922,8618
71806,2023-01-11,DPC WEU 2023 Tour 1: Division I,Tundra Esports,Nigma Galaxy,56.028,Tundra Esports,1.3,482,win,626,8762
71809,2023-01-11,DPC WEU 2023 Tour 1: Division I,Tundra Esports,Nigma Galaxy,-337.0316,Nigma Galaxy,3.79,2953,win,11191,17000
71812,2023-01-11,DPC WEU 2023 Tour 1: Division I,Tundra Esports,Nigma Galaxy,-0.7878,Nigma Galaxy,2.99,13,loss,0,16987
71815,2023-01-11,DPC NA 2023 Tour 1: Division I,Nouns,Alpha Pro USA,46.3058,Nouns,1.28,786,win,1006,17207
71817,2023-01-11,DPC NA 2023 Tour 1: Division I,Nouns,Alpha Pro USA,-63.654,Alpha Pro USA,3.46,1095,loss,0,16112
71831,2023-01-12,SPARTA CUP,EV GaminG,Team Flow,-83.9802,Team Flow,1.96,1353,win,2651,17410
71839,2023-01-12,SPARTA CUP,EV GaminG,Team Flow,-105.119,Team Flow,1.76,1830,win,3220,18800
71832,2023-01-12,SPARTA CUP,496 Gaming,Team Saiyan,-10.4578,Team Saiyan,1.81,196,win,354,18958
71854,2023-01-12,SPARTA CUP,496 Gaming,Team Saiyan,55.997,496 Gaming,1.94,1061,win,2058,19955
71820,2023-01-12,DPC NA 2023 Tour 1: Division I,Thiuth Gaming,TSM,-43.8674,TSM,1.11,875,win,971,20051
71821,2023-01-12,DPC NA 2023 Tour 1: Division I,Thiuth Gaming,TSM,51.3462,Thiuth Gaming,8.5,1029,loss,0,19022
71827,2023-01-12,DPC CN 2023 Tour 1: Division I,LGD Gaming,EHOME,85.9996,LGD Gaming,1.27,1635,win,2076,19463
71850,2023-01-12,DPC CN 2023 Tour 1: Division I,LGD Gaming,EHOME,18.0198,LGD Gaming,1.32,350,loss,0,19113
71855,2023-01-12,DPC CN 2023 Tour 1: Division I,LGD Gaming,EHOME,141.7552,LGD Gaming,1.38,2709,win,3738,20142
71825,2023-01-12,Moon Studio Campfire,Lilgun,iG.Vitality,58.3642,Lilgun,1.48,1175,win,1739,20706
71841,2023-01-12,Moon Studio Campfire,Lilgun,iG.Vitality,-52.992,iG.Vitality,2.1,1097,win,2303,21912
71845,2023-01-12,Moon Studio Campfire,Lilgun,iG.Vitality,125.8336,Lilgun,1.82,2757,win,5017,24172
71826,2023-01-12,Moon Studio Campfire,Dawn Gaming,Atlantis,6.9928,Dawn Gaming,2.13,169,loss,0,24003
71856,2023-01-12,Moon Studio Campfire,Dawn Gaming,Atlantis,-77.4522,Atlantis,2.48,1859,loss,0,22144
71861,2023-01-12,Moon Studio Campfire,Dawn Gaming,Atlantis,189.5054,Dawn Gaming,1.52,4196,win,6377,24325
71829,2023-01-12,DPC CN 2023 Tour 1: Division I,Team Aster,Aster.Aries,-92.6704,Aster.Aries,3.7,2254,loss,0,22071
71870,2023-01-12,DPC CN 2023 Tour 1: Division I,Team Aster,Aster.Aries,120.787,Team Aster,1.2,2665,win,3198,22604
71878,2023-01-12,European Pro League Season 6,Creep Gaming,Sigma.YNT,54.997,Creep Gaming,2.35,1243,win,2921,24282
71883,2023-01-12,European Pro League Season 6,Creep Gaming,Sigma.YNT,-164.6728,Sigma.YNT,1.76,3998,win,7036,27320
71887,2023-01-12,European Pro League Season 6,Creep Gaming,Sigma.YNT,-73.9668,Sigma.YNT,1.7,2020,win,3434,28734
71859,2023-01-12,European Pro League Season 6,Sigma.YNT,Monte,41.7994,Sigma.YNT,1.73,1201,win,2077,29610
71864,2023-01-12,European Pro League Season 6,Sigma.YNT,Monte,88.4624,Sigma.YNT,1.65,2619,loss,0,26991
71875,2023-01-12,European Pro League Season 6,Sigma.YNT,Monte,-128.9272,Monte,1.92,3479,win,6679,30191
71892,2023-01-12,European Pro League Season 6,MonaspA,No Bounty Hunter,32.0246,MonaspA,1.22,966,win,1178,30403
71897,2023-01-12,European Pro League Season 6,MonaspA,No Bounty Hunter,101.6996,MonaspA,1.22,3091,win,3771,31083
71830,2023-01-12,DPC EEU 2023 Tour 1: Division I,BetBoom Team,Virtus.pro,-39.8232,Virtus.pro,3.54,1237,loss,0,29846
71869,2023-01-12,DPC EEU 2023 Tour 1: Division I,BetBoom Team,Virtus.pro,107.1678,BetBoom Team,1.25,3198,win,3997,30645
71881,2023-01-12,DPC EEU 2023 Tour 1: Division I,HellRaisers,One Move,-15.5552,One Move,2.8,476,loss,0,30169
71882,2023-01-12,DPC EEU 2023 Tour 1: Division I,HellRaisers,One Move,-36.5658,One Move,2.63,1103,loss,0,29066
71890,2023-01-12,DPC SA 2023 Tour 1: Division I,Evil Geniuses,Infinity,-7.2084,Infinity,4.8,209,loss,0,28857
71895,2023-01-12,DPC SA 2023 Tour 1: Division I,Evil Geniuses,Infinity,-2.582,Infinity,4.99,74,loss,0,28783
71901,2023-01-12,DPC SA 2023 Tour 1: Division I,INFAMOUS U.ESPORTS,Beastcoast,131.6312,INFAMOUS U.ESPORTS,4.2,3788,win,15909,40904
71908,2023-01-12,DPC SA 2023 Tour 1: Division I,INFAMOUS U.ESPORTS,Beastcoast,-27.8526,Beastcoast,1.4,1139,win,1594,41359
71911,2023-01-12,DPC SA 2023 Tour 1: Division I,INFAMOUS U.ESPORTS,Beastcoast,17.8468,INFAMOUS U.ESPORTS,3.32,738,loss,0,40621
71905,2023-01-12,DPC SA 2023 Tour 1: Division I,Keyd Stars,Ravens,9.5534,Keyd Stars,1.81,388,win,702,40935
71914,2023-01-12,DPC SA 2023 Tour 1: Division I,Keyd Stars,Ravens,-146.4442,Ravens,2.31,5994,win,13846,48787
71916,2023-01-12,DPC SA 2023 Tour 1: Division I,Keyd Stars,Ravens,-89.1442,Ravens,1.94,4349,loss,0,44438
71889,2023-01-12,EPL World AM S3,Omega Gaming,Dreamers Esports,8.753,Omega Gaming,3.3,388,loss,0,44050
71893,2023-01-12,EPL World AM S3,Omega Gaming,Dreamers Esports,-162.8534,Dreamers Esports,1.26,7173,win,9037,45914
71902,2023-01-12,EPL World AM S3,Lava Esports,Thiuth Gaming,-132.7636,Thiuth Gaming,2.8,6095,loss,0,39819
71903,2023-01-12,EPL World AM S3,Lava Esports,Thiuth Gaming,-28.3912,Thiuth Gaming,3.4,1130,win,3842,42531
71909,2023-01-12,EPL World AM S3,Lava Esports,Thiuth Gaming,85.6078,Lava Esports,1.4,3640,win,5096,43987
71906,2023-01-12,EPL World AM S3,Ukumari,Balrogs e-Sport,67.86,Ukumari,2.44,2984,win,7280,48283
71913,2023-01-12,EPL World AM S3,Ukumari,Balrogs e-Sport,-134.813,Balrogs e-Sport,1.65,6509,win,10739,52513
71915,2023-01-12,EPL World AM S3,Ukumari,Balrogs e-Sport,95.944,Ukumari,2.15,5038,win,10831,58306
71978,2023-01-13,DPC WEU 2023 Tour 1: Division I,Team Secret,Gaimin Gladiators,-63.842,Gaimin Gladiators,1.65,3722,win,6141,60725
71982,2023-01-13,DPC WEU 2023 Tour 1: Division I,Team Secret,Gaimin Gladiators,44.5132,Team Secret,2.4,2703,loss,0,58022
71924,2023-01-13,DPC SEA 2023 Tour 1: Division I,Geek Slate,BOOM Esports,-184.212,BOOM Esports,1.72,10000,win,17200,65222
71935,2023-01-13,DPC SEA 2023 Tour 1: Division I,Geek Slate,BOOM Esports,-102.0296,BOOM Esports,1.7,6654,loss,0,58568
71945,2023-01-13,DPC SEA 2023 Tour 1: Division I,Geek Slate,BOOM Esports,-80.393,BOOM Esports,1.77,4708,loss,0,53860
71925,2023-01-13,DPC SEA 2023 Tour 1: Division I,Team SMG,Bleed Esports,19.8594,Team SMG,2.25,1069,win,2405,55196
71960,2023-01-13,DPC SEA 2023 Tour 1: Division I,Team SMG,Bleed Esports,78.8052,Team SMG,2.15,4349,loss,0,50847
71968,2023-01-13,DPC SEA 2023 Tour 1: Division I,Team SMG,Bleed Esports,-155.6884,Bleed Esports,1.6,7916,win,12665,55596
71912,2023-01-13,SPARTA CUP,Neon Esports,Team Flow,1.5552,Neon Esports,1.39,86,loss,0,55510
71921,2023-01-13,SPARTA CUP,Neon Esports,Team Flow,99.9896,Neon Esports,1.6,5550,loss,0,49960
71937,2023-01-13,Moon Studio Campfire,Lilgun,Dawn Gaming,54.7134,Lilgun,1.44,2733,win,3935,51162
71942,2023-01-13,Moon Studio Campfire,Lilgun,Dawn Gaming,-103.59,Dawn Gaming,1.85,5299,win,9803,55666
71947,2023-01-13,Moon Studio Campfire,Lilgun,Dawn Gaming,-83.7582,Dawn Gaming,1.87,4662,win,8717,59721
71930,2023-01-13,SPARTA CUP,496 Gaming,EV GaminG,-116.5072,EV GaminG,1.9,6957,win,13218,65982
71948,2023-01-13,SPARTA CUP,496 Gaming,EV GaminG,-149.663,EV GaminG,2.11,9875,loss,0,56107
71952,2023-01-13,SPARTA CUP,496 Gaming,EV GaminG,80.3672,496 Gaming,1.5,4509,loss,0,51598
71927,2023-01-13,Moon Studio Campfire,Xerxia,Neon Esports,-2.8964,Neon Esports,1.68,149,loss,0,51449
71957,2023-01-13,Moon Studio Campfire,Xerxia,Neon Esports,-34.0616,Neon Esports,1.92,1752,loss,0,49697
71928,2023-01-13,European Pro League Season 6,No Bounty Hunter,Sigma.YNT,123.6282,No Bounty Hunter,3.2,6143,loss,0,43554
71961,2023-01-13,European Pro League Season 6,No Bounty Hunter,Sigma.YNT,-17.9856,Sigma.YNT,1.17,783,win,916,43687
71929,2023-01-13,DPC SEA 2023 Tour 1: Division I,Fnatic,Blacklist International,56.391,Fnatic,2.25,2463,win,5541,46765
71980,2023-01-13,DPC SEA 2023 Tour 1: Division I,Fnatic,Blacklist International,-192.696,Blacklist International,1.75,9011,win,15769,53523
71984,2023-01-13,DPC SEA 2023 Tour 1: Division I,Fnatic,Blacklist International,81.577,Fnatic,2.1,4366,loss,0,49157
71975,2023-01-13,European Pro League Season 6,IVY,BENZ190E,27.8354,IVY,1.69,1368,loss,0,47789
71979,2023-01-13,European Pro League Season 6,IVY,BENZ190E,54.9896,IVY,1.68,2627,win,4413,49575
71985,2023-01-13,European Pro League Season 6,IVY,BENZ190E,3.5004,IVY,1.69,173,loss,0,49402
71990,2023-01-13,DPC WEU 2023 Tour 1: Division I,Tundra Esports,Team Liquid,-114.975,Team Liquid,2.05,5679,win,11641,55364
71996,2023-01-13,DPC WEU 2023 Tour 1: Division I,Tundra Esports,Team Liquid,133.007,Tundra Esports,1.65,7363,loss,0,48001
71991,2023-01-13,EPL World AM S3,Thiuth Gaming,Mad Kings,130.4322,Thiuth Gaming,2.05,6260,loss,0,41741
71997,2023-01-13,EPL World AM S3,Thiuth Gaming,Mad Kings,-1.2614,Mad Kings,1.5,52,win,78,41767
72001,2023-01-13,DPC WEU 2023 Tour 1: Division I,Nigma Galaxy,Into the Breach,4.4676,Nigma Galaxy,1.35,186,loss,0,41581
72005,2023-01-13,DPC WEU 2023 Tour 1: Division I,Nigma Galaxy,Into the Breach,-127.7134,Into the Breach,2.51,5310,win,13328,49599
72002,2023-01-13,EPL World AM S3,Ravens,Qhali,-48.6972,Qhali,2.8,2415,loss,0,47184
72004,2023-01-13,EPL World AM S3,Ravens,Qhali,293.5884,Ravens,1.3,10000,win,13000,50184
71987,2023-01-13,European Pro League Season 6,D2 HUSTLERS,EZ KATKA,180.6876,D2 HUSTLERS,1.52,9067,win,13781,54898
71993,2023-01-13,European Pro League Season 6,D2 HUSTLERS,EZ KATKA,-16.7676,EZ KATKA,3.46,920,loss,0,53978
72006,2023-01-13,DPC NA 2023 Tour 1: Division I,5RATFORCESTAFF,Alpha Pro USA,246.944,5RATFORCESTAFF,1.45,10000,win,14500,58478
72015,2023-01-13,DPC NA 2023 Tour 1: Division I,5RATFORCESTAFF,Alpha Pro USA,33.4832,5RATFORCESTAFF,1.15,1958,win,2251,58771
72007,2023-01-13,EPL World AM S3,No Runes,Omega Gaming,-4.906,Omega Gaming,3.09,288,loss,0,58483
72008,2023-01-14,DPC NA 2023 Tour 1: Division I,B8,Wildcard,-8.2288,Wildcard,1.71,481,win,822,58824
72019,2023-01-14,DPC NA 2023 Tour 1: Division I,B8,Wildcard,8.2668,B8,2.23,486,win,1083,59421
72020,2023-01-14,DPC NA 2023 Tour 1: Division I,B8,Wildcard,-72.9046,Wildcard,1.7,4332,win,7364,62453
72027,2023-01-14,DPC CN 2023 Tour 1: Division I,Team Aster,Dawn Gaming,-59.636,Dawn Gaming,8.5,3724,loss,0,58729
72047,2023-01-14,DPC CN 2023 Tour 1: Division I,Team Aster,Dawn Gaming,85.2656,Team Aster,1.08,5007,win,5407,59129
72030,2023-01-14,DPC CN 2023 Tour 1: Division I,Aster.Aries,Invictus Gaming,-77.2698,Invictus Gaming,2.05,4568,loss,0,54561
72063,2023-01-14,DPC CN 2023 Tour 1: Division I,Aster.Aries,Invictus Gaming,44.1286,Aster.Aries,1.65,2407,loss,0,52154
72074,2023-01-14,DPC CN 2023 Tour 1: Division I,Aster.Aries,Invictus Gaming,44.5062,Aster.Aries,1.8,2321,loss,0,49833
72093,2023-01-14,DPC EEU 2023 Tour 1: Division I,Virtus.pro,Darkside,-96.1182,Darkside,1.5,4789,loss,0,45044
72096,2023-01-14,DPC EEU 2023 Tour 1: Division I,Virtus.pro,Darkside,5.8836,Virtus.pro,2.48,265,win,657,45436
72009,2023-01-14,SPARTA CUP,Neon Esports,Team Saiyan,94.627,Neon Esports,1.57,4299,win,6749,47886
72022,2023-01-14,SPARTA CUP,Neon Esports,Team Saiyan,5.532,Neon Esports,1.55,264,loss,0,47622
72024,2023-01-14,SPARTA CUP,Neon Esports,Team Saiyan,-34.2942,Team Saiyan,1.95,1633,loss,0,45989
72010,2023-01-14,GOLDEN AGE,Myth Avenue Gaming,Team Virgo,-81.4448,Team Virgo,1.55,3745,loss,0,42244
72034,2023-01-14,GOLDEN AGE,Myth Avenue Gaming,Team Virgo,113.0394,Myth Avenue Gaming,1.87,4775,win,8929,46398
72026,2023-01-14,GOLDEN AGE,SPAWN TEAM,Myth Avenue Gaming,45.303,SPAWN TEAM,1.91,2101,win,4012,48309
72043,2023-01-14,GOLDEN AGE,SPAWN TEAM,Myth Avenue Gaming,91.246,SPAWN TEAM,1.87,4408,win,8242,52143
72028,2023-01-14,NEON LEAGUE,IVY,EZ KATKA,29.4834,IVY,1.3,1537,loss,0,50606
72029,2023-01-14,European Pro League Season 6,Water rune enjoyers,BENZ190E,12.05,Water rune enjoyers,1.92,609,win,1169,51166
72058,2023-01-14,European Pro League Season 6,Water rune enjoyers,BENZ190E,92.125,Water rune enjoyers,1.85,4713,win,8719,55172
72031,2023-01-14,DPC EEU 2023 Tour 1: Division I,Team Spirit,One Move,-82.5036,One Move,6.3,4551,loss,0,50621
72062,2023-01-14,DPC EEU 2023 Tour 1: Division I,Team Spirit,One Move,56.6936,Team Spirit,1.15,2869,loss,0,47752
72068,2023-01-14,DPC EEU 2023 Tour 1: Division I,Team Spirit,One Move,-119.1636,One Move,3.8,5690,loss,0,42062
72032,2023-01-14,NEON LEAGUE,V-Gaming,UBER TILT,-62.3658,UBER TILT,2.13,2623,win,5586,45025
72070,2023-01-14,NEON LEAGUE,V-Gaming,UBER TILT,7.1222,V-Gaming,1.75,320,win,560,45265
72078,2023-01-14,NEON LEAGUE,V-Gaming,UBER TILT,-202.1802,UBER TILT,2.08,9151,win,19034,55148
72077,2023-01-14,DPC EEU 2023 Tour 1: Division I,BetBoom Team,HellRaisers,72.503,BetBoom Team,1.27,3998,win,5077,56227
72083,2023-01-14,DPC EEU 2023 Tour 1: Division I,BetBoom Team,HellRaisers,-15.5136,HellRaisers,3.32,872,loss,0,55355
72085,2023-01-14,NEON LEAGUE,BENZ190E,Hydra,-129.5126,Hydra,1.43,7169,win,10251,58437
72090,2023-01-14,NEON LEAGUE,BENZ190E,Hydra,-86.9208,Hydra,1.3,5079,win,6602,59960
72092,2023-01-14,EPL World AM S3,Mad Kings,Omega Gaming,5.0728,Mad Kings,1.22,304,win,370,60026
72095,2023-01-14,EPL World AM S3,Mad Kings,Omega Gaming,115.5166,Mad Kings,1.2,6933,win,8319,61412
72099,2023-01-14,EPL World AM S3,Ravens,Ukumari,24.0018,Ravens,1.52,1473,loss,0,59939
72107,2023-01-14,EPL World AM S3,Ravens,Ukumari,-27.5572,Ukumari,2.2,1651,loss,0,58288
72110,2023-01-14,EPL World AM S3,Ravens,Ukumari,-36.0126,Ukumari,2.63,2099,loss,0,56189
72098,2023-01-14,DPC NA 2023 Tour 1: Division I,Thiuth Gaming,Nouns,1.5704,Thiuth Gaming,5.8,88,loss,0,56101
72102,2023-01-14,DPC NA 2023 Tour 1: Division I,Thiuth Gaming,Nouns,-20.4276,Nouns,1.05,1146,win,1203,56158
72103,2023-01-14,DPC NA 2023 Tour 1: Division I,Shopify Rebellion,Wildcard,35.0528,Shopify Rebellion,1.08,1968,win,2125,56315
72113,2023-01-14,DPC NA 2023 Tour 1: Division I,Shopify Rebellion,Wildcard,142.9702,Shopify Rebellion,1.07,8051,win,8614,56878
72104,2023-01-14,EPL World AM S3,Qhali,Team DogChamp,36.072,Qhali,2.8,2051,win,5742,60569
72114,2023-01-14,EPL World AM S3,Qhali,Team DogChamp,192.7602,Qhali,2.7,10000,win,27000,77569
72174,2023-01-15,DPC EEU 2023 Tour 1: Division I,Natus Vincere,One Move,-97.4966,One Move,2.21,7562,win,16712,86719
72180,2023-01-15,DPC EEU 2023 Tour 1: Division I,Natus Vincere,One Move,-2.6628,One Move,2.11,230,loss,0,86489
72188,2023-01-15,DPC EEU 2023 Tour 1: Division I,Natus Vincere,One Move,101.4858,Natus Vincere,1.54,8777,win,13516,91228
72105,2023-01-15,DPC NA 2023 Tour 1: Division I,B8,5RATFORCESTAFF,37.076,B8,2.06,3382,loss,0,87846
72115,2023-01-15,DPC NA 2023 Tour 1: Division I,B8,5RATFORCESTAFF,94.5642,B8,2.63,8307,win,21847,101386
72119,2023-01-15,DPC NA 2023 Tour 1: Division I,B8,5RATFORCESTAFF,-69.7242,5RATFORCESTAFF,1.57,7069,win,11098,105415
72120,2023-01-15,DPC CN 2023 Tour 1: Division I,Xtreme Gaming,Team Knights,165.8046,Xtreme Gaming,1.75,10000,win,17500,112915
72132,2023-01-15,DPC CN 2023 Tour 1: Division I,Xtreme Gaming,Team Knights,-195.564,Team Knights,2.3,10000,win,23000,125915
72137,2023-01-15,DPC CN 2023 Tour 1: Division I,Xtreme Gaming,Team Knights,-74.7514,Team Knights,2.1,9412,win,19765,136268
