month,date,match_id,championship,team1,team2,delta,favored,odds,stake,outcome,payout,bank_before,bank_after
2023-01,2023-01-04,71159,TodayPay Invitational S3,ETERNITY,ANOTHER NA TEAM,-117.7412,ANOTHER NA TEAM,1.31,14,loss,0,123,109
2023-01,2023-01-04,71161,TodayPay Invitational S3,ETERNITY,ANOTHER NA TEAM,79.4840,ETERNITY,2.08,8,loss,0,109,101
2023-01,2023-01-04,71163,TodayPay Invitational S3,5RATFORCESTAFF,ANOTHER NA TEAM,93.6696,5RATFORCESTAFF,1.38,9,loss,0,101,92
2023-01,2023-01-04,71165,TodayPay Invitational S3,5RATFORCESTAFF,ANOTHER NA TEAM,29.8104,5RATFORCESTAFF,1.65,2,win,3,92,93
2023-01,2023-01-04,71146,EPL Winter Holidays,Level Up,Hydra,185.3764,Level Up,2.2,17,loss,0,93,76
2023-01,2023-01-04,71150,EPL Winter Holidays,IVY,YNT,27.5522,IVY,1.61,2,win,3,76,77
2023-01,2023-01-04,71154,EPL Winter Holidays,IVY,YNT,49.5108,IVY,1.5,3,loss,0,77,74
2023-01,2023-01-04,71158,EPL Winter Holidays,IVY,YNT,164.5420,IVY,1.75,12,loss,0,74,62
2023-01,2023-01-05,71182,TOP EGAMING,Team Tsunami,Team Virgo,170.4374,Team Tsunami,2.63,10,loss,0,62,52
2023-01,2023-01-05,71170,SPARTA CUP,EV GaminG,Team Saiyan,55.8404,EV GaminG,1.87,2,loss,0,52,50
2023-01,2023-01-05,71180,TOP EGAMING,KOBOLDS,BELIEVE GAMING,324.6482,KOBOLDS,2.63,16,win,42,50,76
2023-01,2023-01-05,71175,Moon Studio Campfire,Xerxia,Atlantis,-68.2818,Atlantis,2.14,5,loss,0,76,71
2023-01,2023-01-05,71190,Moon Studio Campfire,Xerxia,Atlantis,-108.5658,Atlantis,2,7,loss,0,71,64
2023-01,2023-01-05,71176,Moon Studio Campfire,Xerxia,Lilgun,269.6540,Xerxia,1.55,17,loss,0,64,47
2023-01,2023-01-05,71197,Moon Studio Campfire,Xerxia,Lilgun,228.7356,Xerxia,1.98,10,loss,0,47,37
2023-01,2023-01-05,71177,DPC CN 2023 Tour 1: Division I,EHOME,Invictus Gaming,-235.0524,Invictus Gaming,1.56,8,loss,0,37,29
2023-01,2023-01-05,71195,DPC CN 2023 Tour 1: Division I,EHOME,Invictus Gaming,-111.4810,Invictus Gaming,1.87,3,loss,0,29,26
2023-01,2023-01-05,71178,DPC CN 2023 Tour 1: Division I,LGD Gaming,Dawn Gaming,-62.1748,Dawn Gaming,7,1,loss,0,26,25
2023-01,2023-01-05,71229,EPL Winter Holidays,Hydra,YNT,156.6794,Hydra,1.58,3,loss,0,25,22
2023-01,2023-01-05,71233,EPL Winter Holidays,Hydra,YNT,81.1958,Hydra,1.65,1,win,1,22,22
2023-01,2023-01-05,71240,EPL Winter Holidays,Hydra,YNT,51.2960,Hydra,1.61,1,win,1,22,22
2023-01,2023-01-05,71243,EPL Winter Holidays,Hydra,YNT,-248.5154,YNT,2.1,5,win,10,22,27
2023-01,2023-01-05,71247,EPL Winter Holidays,Hydra,YNT,-49.5200,YNT,2.1,1,loss,0,27,26
2023-01,2023-01-05,71215,EPL Winter Holidays,Level Up,IVY,74.1804,Level Up,2.28,1,loss,0,26,25
2023-01,2023-01-05,71221,EPL Winter Holidays,Level Up,IVY,-56.3752,IVY,1.65,1,loss,0,25,24
2023-01,2023-01-05,71223,EPL Winter Holidays,Level Up,IVY,45.8600,Level Up,1.98,1,win,1,24,24
2023-01,2023-01-05,71230,TodayPay Invitational S3,Qhali,Paradox Esports,-277.2130,Paradox Esports,3.1,6,win,18,24,36
2023-01,2023-01-05,71236,TodayPay Invitational S3,Qhali,Paradox Esports,-75.3154,Paradox Esports,2.57,2,win,5,36,39
2023-01,2023-01-05,71244,TodayPay Invitational S3,ANOTHER NA TEAM,Qhali,-90.7460,Qhali,1.48,3,win,4,39,40
2023-01,2023-01-05,71252,TodayPay Invitational S3,ANOTHER NA TEAM,Qhali,-219.0380,Qhali,1.58,8,win,12,40,44
2023-01,2023-01-06,71286,Moon Studio Campfire,Xerxia,Dawn Gaming,197.3956,Xerxia,1.82,8,win,14,44,50
2023-01,2023-01-06,71287,Moon Studio Campfire,Xerxia,Dawn Gaming,-89.1316,Dawn Gaming,2.12,4,win,8,50,54
2023-01,2023-01-06,71264,Moon Studio Campfire,Lilgun,KOBOLDS,-87.8132,KOBOLDS,1.64,4,loss,0,54,50
2023-01,2023-01-06,71303,Moon Studio Campfire,Lilgun,KOBOLDS,-60.4512,KOBOLDS,2.3,3,loss,0,50,47
2023-01,2023-01-06,71293,DPC CN 2023 Tour 1: Division I,Team Aster,Knights,56.7414,Team Aster,1.37,2,win,2,47,47
2023-01,2023-01-06,71305,DPC CN 2023 Tour 1: Division I,Team Aster,Knights,-281.3086,Knights,2.94,13,win,38,47,72
2023-01,2023-01-06,71320,DPC CN 2023 Tour 1: Division I,Team Aster,Knights,-190.0508,Knights,2.7,13,loss,0,72,59
2023-01,2023-01-06,71266,DPC CN 2023 Tour 1: Division I,Xtreme Gaming,Aster.Aries,-59.6856,Aster.Aries,3.3,3,win,9,59,65
2023-01,2023-01-06,71330,DPC CN 2023 Tour 1: Division I,Xtreme Gaming,Aster.Aries,-174.2940,Aster.Aries,2.7,11,loss,0,65,54
2023-01,2023-01-06,71333,DPC CN 2023 Tour 1: Division I,Xtreme Gaming,Aster.Aries,54.5500,Xtreme Gaming,1.31,2,win,2,54,54
2023-01,2023-01-06,71250,SPARTA CUP,TEAM M11,EV GaminG,147.3384,TEAM M11,1.87,7,loss,0,54,47
2023-01,2023-01-06,71259,SPARTA CUP,TEAM M11,EV GaminG,159.7302,TEAM M11,1.87,7,win,13,47,53
2023-01,2023-01-06,71251,TOP EGAMING,BELIEVE GAMING,KOBOLDS,-293.0910,KOBOLDS,1.76,15,loss,0,53,38
2023-01,2023-01-06,71278,TOP EGAMING,BELIEVE GAMING,KOBOLDS,-206.7268,KOBOLDS,1.87,7,loss,0,38,31
2023-01,2023-01-06,71267,SPARTA CUP,Team Flow,Neon Esports,-74.8762,Neon Esports,1.56,2,win,3,31,32
2023-01,2023-01-06,71269,TOP EGAMING,Team Virgo,White Cat,125.9180,Team Virgo,1.82,4,loss,0,32,28
2023-01,2023-01-06,71296,TOP EGAMING,Team Virgo,White Cat,-279.2916,White Cat,2.45,7,win,17,28,38
2023-01,2023-01-06,71339,TodayPay Invitational S3,ALPHA,5RATFORCESTAFF,-188.5054,5RATFORCESTAFF,1.87,7,win,13,38,44
2023-01,2023-01-06,71340,TodayPay Invitational S3,ALPHA,5RATFORCESTAFF,-176.1636,5RATFORCESTAFF,1.65,7,win,11,44,48
2023-01,2023-01-06,71345,TodayPay Invitational S3,Alpha Pro USA,CDUB Esports,145.7120,Alpha Pro USA,1.52,6,loss,0,48,42
2023-01,2023-01-06,71347,TodayPay Invitational S3,Alpha Pro USA,CDUB Esports,-33.9392,CDUB Esports,1.94,1,loss,0,42,41
2023-01,2023-01-06,71349,TodayPay Invitational S3,Alpha Pro USA,CDUB Esports,-61.1042,CDUB Esports,2.33,2,loss,0,41,39
2023-01,2023-01-07,71248,Mansion Invitational 2023,Blacklist International,Army Geniuses,48.2938,Blacklist International,1.32,1,win,1,39,39
2023-01,2023-01-07,71262,Mansion Invitational 2023,Blacklist International,Army Geniuses,51.8698,Blacklist International,1.38,2,win,2,39,39
2023-01,2023-01-07,71369,Mansion Invitational 2023,Blacklist International,Bleed Esports,-195.6618,Bleed Esports,2.8,7,win,19,39,51
2023-01,2023-01-07,71374,Mansion Invitational 2023,Blacklist International,Bleed Esports,122.5374,Blacklist International,1.58,6,loss,0,51,45
2023-01,2023-01-07,71356,Mansion Invitational 2023,Army Geniuses,Bleed Esports,79.1068,Army Geniuses,2.1,3,loss,0,45,42
2023-01,2023-01-07,71360,Mansion Invitational 2023,Army Geniuses,Bleed Esports,430.1150,Army Geniuses,2,18,win,36,42,60
2023-01,2023-01-07,71353,Mansion Invitational 2023,BOOM Esports,Polaris Esports,119.2212,BOOM Esports,1.48,7,win,10,60,63
2023-01,2023-01-07,71358,Mansion Invitational 2023,BOOM Esports,Polaris Esports,22.6270,BOOM Esports,1.3,1,loss,0,63,62
2023-01,2023-01-07,71368,Mansion Invitational 2023,BOOM Esports,Talon Esports,-36.2266,Talon Esports,1.94,2,win,3,62,63
2023-01,2023-01-07,71375,Mansion Invitational 2023,BOOM Esports,Talon Esports,-85.1092,Talon Esports,1.87,5,loss,0,63,58
2023-01,2023-01-07,71383,Mansion Invitational 2023,Polaris Esports,Talon Esports,-34.9054,Talon Esports,1.42,2,loss,0,58,56
2023-01,2023-01-07,71393,Mansion Invitational 2023,Polaris Esports,Talon Esports,-357.1474,Talon Esports,1.68,20,win,33,56,69
2023-01,2023-01-07,71365,Moon Studio Campfire,Xerxia,Poke Gaming,103.9698,Xerxia,1.38,7,win,9,69,71
2023-01,2023-01-07,71371,Moon Studio Campfire,Xerxia,Poke Gaming,186.2830,Xerxia,1.5,13,win,19,71,77
2023-01,2023-01-07,71379,DPC CN 2023 Tour 1: Division I,EHOME,Dawn Gaming,-228.4550,Dawn Gaming,4.8,17,loss,0,77,60
2023-01,2023-01-07,71384,DPC CN 2023 Tour 1: Division I,EHOME,Dawn Gaming,182.7844,EHOME,1.12,10,win,11,60,61
2023-01,2023-01-07,71397,DPC CN 2023 Tour 1: Division I,Knights,Invictus Gaming,-179.0476,Invictus Gaming,2.25,10,loss,0,61,51
2023-01,2023-01-07,71403,DPC CN 2023 Tour 1: Division I,Knights,Invictus Gaming,202.0556,Knights,1.55,10,win,15,51,56
2023-01,2023-01-07,71352,TOP EGAMING,KOBOLDS,TEAM M11,-108.0688,TEAM M11,1.52,6,loss,0,56,50
2023-01,2023-01-07,71364,TOP EGAMING,KOBOLDS,TEAM M11,277.0782,KOBOLDS,2.1,13,win,27,50,64
2023-01,2023-01-07,71363,SPARTA CUP,Neon Esports,Team Saiyan,-78.8832,Team Saiyan,2.05,5,loss,0,64,59
2023-01,2023-01-07,71367,SPARTA CUP,Neon Esports,Team Saiyan,59.2370,Neon Esports,1.68,3,loss,0,59,56
2023-01,2023-01-07,71378,TOP EGAMING,Team Virgo,Team Tsunami,91.4396,Team Virgo,1.5,5,win,7,56,58
2023-01,2023-01-07,71422,TodayPay Invitational S3,Dreamers Esports,Paradox Esports,557.3220,Dreamers Esports,1.45,32,win,46,58,72
2023-01,2023-01-07,71424,TodayPay Invitational S3,Dreamers Esports,Paradox Esports,230.7048,Dreamers Esports,1.41,16,loss,0,72,56
2023-01,2023-01-07,71426,TodayPay Invitational S3,Dreamers Esports,Paradox Esports,-63.7434,Paradox Esports,2.63,3,win,7,56,60
2023-01,2023-01-07,71428,TodayPay Invitational S3,Balrogs e-Sport,5RATFORCESTAFF,-32.0732,5RATFORCESTAFF,2.3,1,loss,0,60,59
2023-01,2023-01-07,71435,TodayPay Invitational S3,Balrogs e-Sport,5RATFORCESTAFF,57.0328,Balrogs e-Sport,2.35,3,win,7,59,63
2023-01,2023-01-07,71410,Mansion Invitational 2023,Polaris Esports,Talon Esports,-112.2070,Talon Esports,1.5,7,loss,0,63,56
2023-01,2023-01-07,71407,Mansion Invitational 2023,Talon Esports,BOOM Esports,37.4160,Talon Esports,1.87,2,win,3,56,57
2023-01,2023-01-07,71414,Mansion Invitational 2023,Polaris Esports,BOOM Esports,-140.7706,BOOM Esports,1.65,8,win,13,57,62
2023-01,2023-01-07,71421,Mansion Invitational 2023,Blacklist International,Talon Esports,31.2482,Blacklist International,1.87,1,loss,0,62,61
2023-01,2023-01-08,71447,DPC CN 2023 Tour 1: Division I,Invictus Gaming,Dawn Gaming,31.0240,Invictus Gaming,1.32,1,win,1,61,61
2023-01,2023-01-08,71459,DPC CN 2023 Tour 1: Division I,Invictus Gaming,Dawn Gaming,58.8370,Invictus Gaming,1.26,3,win,3,61,61
2023-01,2023-01-08,71450,DPC CN 2023 Tour 1: Division I,LGD Gaming,Aster.Aries,-116.3860,Aster.Aries,3.3,7,loss,0,61,54
2023-01,2023-01-08,71471,DPC CN 2023 Tour 1: Division I,LGD Gaming,Aster.Aries,398.8636,LGD Gaming,1.28,21,win,26,54,59
2023-01,2023-01-08,71451,DPC CN 2023 Tour 1: Division I,Xtreme Gaming,Team Aster,-319.6412,Team Aster,1.78,18,win,32,59,73
2023-01,2023-01-08,71486,DPC CN 2023 Tour 1: Division I,Xtreme Gaming,Team Aster,-122.5766,Team Aster,1.65,8,loss,0,73,65
2023-01,2023-01-08,71490,DPC CN 2023 Tour 1: Division I,Xtreme Gaming,Team Aster,-469.6074,Team Aster,1.76,30,win,52,65,87
2023-01,2023-01-08,71495,DPC EEU 2023 Tour 1: Division I,Darkside,Natus Vincere,-88.9850,Natus Vincere,1.95,7,win,13,87,93
2023-01,2023-01-08,71499,DPC EEU 2023 Tour 1: Division I,Darkside,Natus Vincere,41.7026,Darkside,1.88,3,win,5,93,95
2023-01,2023-01-08,71503,DPC EEU 2023 Tour 1: Division I,Darkside,Natus Vincere,-163.0966,Natus Vincere,1.98,15,loss,0,95,80
